Choose a name for this experiment (e.g. Min Dist to Goal And Obstacle): avgA2C
--------------------------------
description of environment (describe what you changed in the code and why you think it might work): avg dist to obstacles and goals instead of closest also using A2C which has shown promising results
--------------------------------
Reinforcement learning algorithm you are using (e.g. PPO, A2C): A2C
--------------------------------
Experiment was ran with 10 iterations
--------------------------------
number of timesteps for training: 1000000
Episode:14 Score:100000.5 Successful:True Number of Steps:8
Episode:15 Score:100000.25 Successful:True Number of Steps:10
Episode:16 Score:100000.5 Successful:True Number of Steps:8
Episode:17 Score:100000.5 Successful:True Number of Steps:10
Episode:18 Score:100000.5 Successful:True Number of Steps:8
Episode:19 Score:100000.5 Successful:True Number of Steps:8
Episode:20 Score:100000.5 Successful:True Number of Steps:8
Episode:21 Score:99999.5 Successful:True Number of Steps:12
Episode:22 Score:100000.5 Successful:True Number of Steps:8
Episode:23 Score:100000.5 Successful:True Number of Steps:8
Episode:24 Score:99900.5 Successful:True Number of Steps:9
Episode:25 Score:100001.0 Successful:True Number of Steps:10
Episode:26 Score:100000.75 Successful:True Number of Steps:8
Episode:27 Score:100000.5 Successful:True Number of Steps:8
Episode:28 Score:99900.5 Successful:True Number of Steps:9
Episode:29 Score:100000.5 Successful:True Number of Steps:8
Episode:30 Score:100000.25 Successful:True Number of Steps:10
number successful: 30
RESULTS FOR STARTING POSITION: (17,8)
Episode:1 Score:100000.5 Successful:True Number of Steps:14
Episode:2 Score:100003.25 Successful:True Number of Steps:11
Episode:3 Score:100000.25 Successful:True Number of Steps:12
Episode:4 Score:100003.25 Successful:True Number of Steps:11
Episode:5 Score:100003.25 Successful:True Number of Steps:11
Episode:6 Score:100003.25 Successful:True Number of Steps:11
Episode:7 Score:100004.25 Successful:True Number of Steps:13
Episode:8 Score:100007.0 Successful:True Number of Steps:26
Episode:9 Score:100008.25 Successful:True Number of Steps:24
Episode:10 Score:100003.75 Successful:True Number of Steps:15
Episode:11 Score:100003.25 Successful:True Number of Steps:11
Episode:12 Score:100007.5 Successful:True Number of Steps:26
Episode:13 Score:100003.25 Successful:True Number of Steps:11
Episode:14 Score:100003.25 Successful:True Number of Steps:11
Episode:15 Score:100004.25 Successful:True Number of Steps:13
Episode:16 Score:100003.25 Successful:True Number of Steps:15
Episode:17 Score:100009.5 Successful:True Number of Steps:22
Episode:18 Score:100004.0 Successful:True Number of Steps:15
Episode:19 Score:99999.75 Successful:True Number of Steps:29
Episode:20 Score:100005.25 Successful:True Number of Steps:27
Episode:21 Score:100003.25 Successful:True Number of Steps:11
Episode:22 Score:100003.25 Successful:True Number of Steps:11
Episode:23 Score:100009.25 Successful:True Number of Steps:22
Episode:24 Score:100000.0 Successful:True Number of Steps:4
Episode:25 Score:100005.0 Successful:True Number of Steps:15
Episode:26 Score:100005.5 Successful:True Number of Steps:22
Episode:27 Score:100000.25 Successful:True Number of Steps:12
Episode:28 Score:100010.25 Successful:True Number of Steps:22
Episode:29 Score:100003.25 Successful:True Number of Steps:13
Episode:30 Score:100003.25 Successful:True Number of Steps:11
number successful: 30
RESULTS FOR STARTING POSITION: (11,22)
Episode:1 Score:100001.0 Successful:True Number of Steps:27
Episode:2 Score:100001.0 Successful:True Number of Steps:25
Episode:3 Score:99997.25 Successful:True Number of Steps:26
Episode:4 Score:99992.5 Successful:True Number of Steps:30
Episode:5 Score:100003.0 Successful:True Number of Steps:33
Episode:6 Score:99992.0 Successful:True Number of Steps:34
Episode:7 Score:99999.0 Successful:True Number of Steps:29
Episode:8 Score:99994.0 Successful:True Number of Steps:31
Episode:9 Score:100000.25 Successful:True Number of Steps:29
Episode:10 Score:100002.0 Successful:True Number of Steps:33
Episode:11 Score:99998.0 Successful:True Number of Steps:26
Episode:12 Score:99997.0 Successful:True Number of Steps:30
Episode:13 Score:100001.0 Successful:True Number of Steps:29
Episode:14 Score:100001.0 Successful:True Number of Steps:29
Episode:15 Score:100000.5 Successful:True Number of Steps:29
Episode:16 Score:100002.0 Successful:True Number of Steps:29
Episode:17 Score:99998.0 Successful:True Number of Steps:28
Episode:18 Score:100001.0 Successful:True Number of Steps:25
Episode:19 Score:99993.5 Successful:True Number of Steps:37
Episode:20 Score:99998.0 Successful:True Number of Steps:30
Episode:21 Score:100002.0 Successful:True Number of Steps:29
Episode:22 Score:100002.0 Successful:True Number of Steps:29
Episode:23 Score:100001.0 Successful:True Number of Steps:27
Episode:24 Score:100002.0 Successful:True Number of Steps:27
Episode:25 Score:99995.0 Successful:True Number of Steps:31
Episode:26 Score:99999.0 Successful:True Number of Steps:31
Episode:27 Score:99997.25 Successful:True Number of Steps:32
Episode:28 Score:99994.0 Successful:True Number of Steps:29
Episode:29 Score:99998.0 Successful:True Number of Steps:32
Episode:30 Score:100001.0 Successful:True Number of Steps:25
number successful: 30
RESULTS FOR STARTING POSITION: (20,22)
Episode:1 Score:99900.25 Successful:True Number of Steps:163
Episode:2 Score:99929.0 Successful:True Number of Steps:114
Episode:3 Score:99858.0 Successful:True Number of Steps:79
Episode:4 Score:99905.25 Successful:True Number of Steps:146
Episode:5 Score:99933.0 Successful:True Number of Steps:112
Episode:6 Score:99847.0 Successful:True Number of Steps:94
Episode:7 Score:99936.0 Successful:True Number of Steps:100
Episode:8 Score:99966.25 Successful:True Number of Steps:70
Episode:9 Score:99974.0 Successful:True Number of Steps:60
Episode:10 Score:99806.5 Successful:True Number of Steps:138
Episode:11 Score:99890.0 Successful:True Number of Steps:166
Episode:12 Score:99777.75 Successful:True Number of Steps:303
Episode:13 Score:99952.0 Successful:True Number of Steps:90
Episode:14 Score:99939.25 Successful:True Number of Steps:99
Episode:15 Score:99899.25 Successful:True Number of Steps:157
Episode:16 Score:99878.0 Successful:True Number of Steps:184
Episode:17 Score:99911.5 Successful:True Number of Steps:145
Episode:18 Score:99938.25 Successful:True Number of Steps:106
Episode:19 Score:99984.25 Successful:True Number of Steps:64
Episode:20 Score:99889.25 Successful:True Number of Steps:171
Episode:21 Score:99947.5 Successful:True Number of Steps:100
Episode:22 Score:99799.5 Successful:True Number of Steps:163
Episode:23 Score:99932.0 Successful:True Number of Steps:121
Episode:24 Score:99966.5 Successful:True Number of Steps:70
Episode:25 Score:99909.0 Successful:True Number of Steps:144
Episode:26 Score:99989.25 Successful:True Number of Steps:43
Episode:27 Score:99982.0 Successful:True Number of Steps:57
Episode:28 Score:99966.5 Successful:True Number of Steps:72
Episode:29 Score:99975.0 Successful:True Number of Steps:59
Episode:30 Score:99853.25 Successful:True Number of Steps:209
number successful: 30
RESULTS FOR STARTING POSITION: (2,25)
Episode:1 Score:-55.0 Successful:False Number of Steps:500
Episode:2 Score:99992.0 Successful:True Number of Steps:51
Episode:3 Score:99993.25 Successful:True Number of Steps:20
Episode:4 Score:-19.5 Successful:False Number of Steps:500
Episode:5 Score:99970.25 Successful:True Number of Steps:452
Episode:6 Score:-27.0 Successful:False Number of Steps:500
Episode:7 Score:-24.25 Successful:False Number of Steps:500
Episode:8 Score:-26.25 Successful:False Number of Steps:500
Episode:9 Score:-19.25 Successful:False Number of Steps:500
Episode:10 Score:-26.0 Successful:False Number of Steps:500
Episode:11 Score:-34.0 Successful:False Number of Steps:500
Episode:12 Score:-22.0 Successful:False Number of Steps:500
Episode:13 Score:99988.75 Successful:True Number of Steps:90
Episode:14 Score:-45.25 Successful:False Number of Steps:500
Episode:15 Score:-9.0 Successful:False Number of Steps:500
Episode:16 Score:-24.25 Successful:False Number of Steps:500
Episode:17 Score:-21.0 Successful:False Number of Steps:500
